execution	qc_flags	input_reads_competitive	mapped_any_target	unmapped	reads_one_reported_target	reads_multiple_reported_targets	reads_unique_best_AS	reads_tied_best_AS	dedup_records_removed	dedup_fraction_removed	dedup_duplicate_ids_resolved	dedup_conflicting_ids_resolved	multitarget_fraction_of_mapped	tied_fraction_of_mapped	locus_signal_model	taxonomic_resolution_note	two_haplotype_evidence	meta_library	meta_barcode	meta_barcode_number	meta_n_targets	meta_targets	meta_present_in_blast_folder	meta_n_raw_fastq_copies	meta_n_trimmed_fastq_copies	meta_raw_fastq_unique_sizes	meta_trimmed_fastq_unique_sizes	meta_raw_fastq_consistent_size	meta_trimmed_fastq_consistent_size	orig_library	orig_barcode	orig_total_reads	orig_kraken_classified	orig_kraken_taxon	orig_kraken_rank	orig_kraken_taxid	orig_kraken_genus	orig_kraken_genus_taxid	orig_kraken_clade_reads	orig_kraken_direct_reads	orig_kraken_minimizers	orig_kraken_distinct_minimizers	orig_kraken_distinct_fraction	orig_blast_filtered_reads	orig_blast_strong_reads	orig_blast_divergent_reads	orig_blast_top_class	orig_blast_top_taxid	orig_blast_top_organism	orig_blast_genus	orig_blast_genus_taxid	orig_blast_top_support_reads	orig_best_pident	orig_best_coverage	orig_best_aln_len	orig_best_bitscore	orig_concordance	orig_evidence_level	orig_status	fastq_raw_same_content_7_targets	fastq_trimmed_same_content_7_targets	fastq_content_validation_status	original_evidence_category	original_top_organism	original_status
Lib3barcode56	OK	2728	0	2728	0	0	0	0	0	0.0	0	0						Lib3	barcode56	56	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5591924	1269339;1269516;1269621;1269815;1269835;1269975;1270165	1	0	Lib3	barcode56	12079	9	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	2	2	102	50	49.02	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode57	OK	6451	432	6019	432	0	432	0	0	0.0	0	0	0.0	0.0				Lib3	barcode57	57	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	8670642	2885695;2885830;2886352;2886534;2886604;2886702;2887385	1	0	Lib3	barcode57	22681	1327	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	131	0	3106	61	1.96	1920	196	1724	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	196	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode58	OK	5442	562	4880	562	0	562	0	0	0.0	0	0	0.0	0.0				Lib3	barcode58	58	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	9734709	2751511;2751717;2752232;2752619;2752731;2752813;2753374	1	0	Lib3	barcode58	26934	2197	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	163	0	5014	72	1.44	4760	237	4523	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	237	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode59	OK	3887	0	3887	0	0	0	0	0	0.0	0	0						Lib3	barcode59	59	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7578122	1959846;1960127;1960376;1960420;1960461;1960862;1962104	1	0	Lib3	barcode59	15703	11	Fisher herpesvirus	S	1045882			1	1	5	2	40.00	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Fisher herpesvirus	OK
Lib3barcode60	OK	2363	398	1965	398	0	398	0	0	0.0	0	0	0.0	0.0				Lib3	barcode60	60	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4936308	944298;944526;944541;944693;944703;945038;945438	1	0	Lib3	barcode60	13666	1392	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	108	0	2941	65	2.21	2332	209	2123	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	208	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode61	OK	1878	251	1627	251	0	251	0	0	0.0	0	0	0.0	0.0				Lib3	barcode61	61	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4057787	756483;756597;756796;756854;756875;756907;756917	1	0	Lib3	barcode61	10645	829	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	75	0	1912	62	3.24	1663	105	1558	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	104	98.246	99.56	228	394.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode62	OK	2641	289	2352	289	0	289	0	0	0.0	0	0	0.0	0.0				Lib3	barcode62	62	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5165207	1032603;1032674;1032741;1032803;1032891;1032984;1033001	1	0	Lib3	barcode62	13317	938	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	101	0	1782	56	3.14	1324	162	1162	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	162	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode63	OK	2380	2	2378	2	0	2	0	0	0.0	0	0	0.0	0.0				Lib3	barcode63	63	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4973109	1175459;1175491;1175676;1175751;1175769;1176074;1176158	1	0	Lib3	barcode63	10421	10	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	3	3	83	41	49.40	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode64	OK	2107	65	2042	65	0	65	0	0	0.0	0	0	0.0	0.0				Lib3	barcode64	64	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4385788	923465;923478;923627;923646;923800;923841;923896	1	0	Lib3	barcode64	10032	346	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	26	0	536	37	6.90	203	31	172	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	31	97.826	100.44	230	389.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode65	OK	5799	1	5798	1	0	1	0	0	0.0	0	0	0.0	0.0				Lib3	barcode65	65	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7206802	2629580;2630762;2630780;2631297;2631525;2631538;2631612	1	0	Lib3	barcode65	17196	11	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	1	1	50	36	72.00	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode66	OK	5129	7	5122	7	0	7	0	0	0.0	0	0	0.0	0.0				Lib3	barcode66	66	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	6430225	2520825;2521190;2521299;2521425;2521660;2521805;2522093	1	0	Lib3	barcode66	14510	22	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	1	0	40	18	45.00	12	3	9	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	3	97.368	100.00	228	381.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode67	OK	5556	215	5341	215	0	215	0	0	0.0	0	0	0.0	0.0				Lib3	barcode67	67	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7656051	2708870;2709043;2709399;2709403;2709720;2709777;2711411	1	0	Lib3	barcode67	17748	562	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	74	0	1268	52	4.10	728	101	627	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	101	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode68	OK	2263	0	2263	0	0	0	0	0	0.0	0	0						Lib3	barcode68	68	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	3629020	988893;989038;989082;989165;989216;989560;989600	1	0	Lib3	barcode68	8579	5	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	1	1	31	27	87.10	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode69	OK	621	0	621	0	0	0	0	0	0.0	0	0						Lib3	barcode69	69	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	1212863	262858;262971;263019;263081;263094;263162	1	0	Lib3	barcode69	2876	5						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
Lib3barcode70	OK	3333	294	3039	294	0	294	0	0	0.0	0	0	0.0	0.0				Lib3	barcode70	70	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4526486	1324086;1324251;1324292;1324375;1324601;1324697;1324727	1	0	Lib3	barcode70	11944	709	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	76	0	1600	44	2.75	971	157	814	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	157	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode71	OK	2405	263	2142	263	0	263	0	0	0.0	0	0	0.0	0.0				Lib3	barcode71	71	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5227721	1065852;1065953;1066067;1066210;1066233;1066608;1067327	1	0	Lib3	barcode71	12785	891	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	163	0	2974	53	1.78	1659	153	1506	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	153	99.123	99.56	228	403.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode72	OK	2842	397	2445	397	0	397	0	0	0.0	0	0	0.0	0.0				Lib3	barcode72	72	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5017056	1089198;1089513;1089519;1089647;1089725;1089843;1090185	1	0	Lib3	barcode72	15539	1781	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	128	0	3611	60	1.66	3362	155	3207	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	154	99.111	99.56	225	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode73	OK	3220	178	3042	178	0	178	0	0	0.0	0	0	0.0	0.0				Lib3	barcode73	73	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4518382	1645544;1645652;1646282;1646524;1646608;1646695;1647194	1	0	Lib3	barcode73	9972	427	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	73	0	1461	39	2.67	491	81	410	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	81	99.123	99.56	228	403.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode74	OK	1965	0	1965	0	0	0	0	0	0.0	0	0						Lib3	barcode74	74	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	3046077	817441;817529;817544;817986;818095;818155;818231	1	0	Lib3	barcode74	7327	9						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
Lib3barcode75	OK	3264	1	3263	1	0	1	0	0	0.0	0	0	0.0	0.0				Lib3	barcode75	75	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7154656	1409480;1409822;1410479;1410592;1410728;1410841;1411130	1	0	Lib3	barcode75	16483	10	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	2	2	39	32	82.05	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode76	OK	1773	233	1540	233	0	233	0	0	0.0	0	0	0.0	0.0				Lib3	barcode76	76	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	2328359	600136;600146;600193;600194;600219;600583;600623	1	0	Lib3	barcode76	6783	638	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	187	0	2504	45	1.80	521	123	398	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	123	98.261	100.44	230	394.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode77	OK	3732	0	3732	0	0	0	0	0	0.0	0	0						Lib3	barcode77	77	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7384334	1991992;1992329;1992473;1992640;1992792;1992997;1993707	1	0	Lib3	barcode77	15042	2	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	1	0	32	30	93.75	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode78	OK	6053	1	6052	1	0	1	0	0	0.0	0	0	0.0	0.0				Lib3	barcode78	78	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	6755815	2180461;2181692;2182142;2182247;2182509;2182601;2183170	1	0	Lib3	barcode78	18482	10	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	1	0	22	14	63.64	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode79	OK	1624	0	1624	0	0	0	0	0	0.0	0	0						Lib3	barcode79	79	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	2050354	489126;489249;489390;489498;489609;489639;489818	1	0	Lib3	barcode79	6916	3						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
Lib3barcode80	MULTITARGET_ALIGNMENT;TIED_BEST_AS;AMAC_APAL_REFERENCE_AMBIGUITY	1589	259	1330	100	159	249	10	0	0.0	0	0	0.61389961	0.03861004	1_HAPLOTIPO_DPOL_OBSERVADO_REFERENCIAS_AMBIGUAS	COMPATIVEL_COM_AMACCMV_E_APALCMV_SEM_RESOLUCAO_ENTRE_REFERENCIAS	EVIDENCIA_DE_DOIS_HAPLOTIPOS_NAO_DEMONSTRADA	Lib3	barcode80	80	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	2362603	423022;423126;423132;423141;423170;423176;423209	1	0	Lib3	barcode80	8389	243	Alouatta macconnelli cytomegalovirus	S	1881000	Cytomegalovirus	10358	209	209	1596	15	0.94	269	0	269	DIVERGENTE	1881000	Alouatta macconnelli cytomegalovirus	Cytomegalovirus	10358	266	94.690	100.00	226	356.0	SIM_EXATO	C_DIVERGENTE_CONCORDANTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	C_DIVERGENTE_CONCORDANTE	Alouatta macconnelli cytomegalovirus	OK
Lib3barcode81	OK	2466	506	1960	506	0	506	0	0	0.0	0	0	0.0	0.0				Lib3	barcode81	81	8	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagem_LIB_3_Macaca_Fascicularis_Lymphocryptovirus;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	8	8	5179435	957589;957746;957938;958044;958064;958223;958247;5189515	1	0	Lib3	barcode81	13305	1350	Cebus albifrons lymphocryptovirus 1	S	209064	Lymphocryptovirus	10375	278	278	4503	24	0.53	1042	31	1011	FORTE	209064	Cebus albifrons lymphocryptovirus 1	Lymphocryptovirus	10375	31	96.262	100.00	214	347.0	SIM_EXATO	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Cebus albifrons lymphocryptovirus 1	OK
Lib3barcode82	OK	4485	1	4484	1	0	1	0	0	0.0	0	0	0.0	0.0				Lib3	barcode82	82	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4012095	1941327;1941350;1941624;1941777;1941809;1942209;1943029	1	0	Lib3	barcode82	10452	8	Roseolovirus humanbeta7	S	3050298	Roseolovirus	40272	1	0	13	13	100.00	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Roseolovirus humanbeta7	OK
Lib3barcode83	OK	6123	0	6123	0	0	0	0	0	0.0	0	0						Lib3	barcode83	83	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	6923199	3328466;3328896;3328921;3329473;3329500;3329589;3329593	1	0	Lib3	barcode83	15406	4	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	1	1	33	27	81.82	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode84	OK	1335	198	1137	198	0	198	0	0	0.0	0	0	0.0	0.0				Lib3	barcode84	84	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	2976863	612481;612551;612568;612637;612760;612764;612790	1	0	Lib3	barcode84	8598	981	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	65	0	2063	53	2.57	1766	75	1691	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	75	98.230	99.56	226	390.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode85	OK	2013	423	1590	423	0	423	0	0	0.0	0	0	0.0	0.0				Lib3	barcode85	85	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4058773	554595;554626;554723;554877;554909;555066;555116	1	0	Lib3	barcode85	12912	2109	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	121	0	3604	68	1.89	1821	173	1648	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	170	98.261	100.44	230	394.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode86	OK	1850	2	1848	2	0	2	0	0	0.0	0	0	0.0	0.0				Lib3	barcode86	86	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4058125	732579;732800;733095;733146;733210;733211;733266	1	0	Lib3	barcode86	14127	4						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
Lib3barcode87	OK	2566	105	2461	105	0	105	0	0	0.0	0	0	0.0	0.0				Lib3	barcode87	87	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	6113691	1268436;1268700;1269067;1269071;1269338;1269633;1269952	1	0	Lib3	barcode87	11703	237	Roseolovirus humanbeta7	S	3050298	Roseolovirus	40272	179	0	4375	52	1.19	102	8	94	FORTE	10298	Human alphaherpesvirus 1	Simplexvirus	10294	4	96.916	98.27	227	375.0	DIVERGENCIA_TAXONOMICA	REVISAR_TAXONOMIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	REVISAR_TAXONOMIA	Roseolovirus humanbeta7	OK
