execution	target_a	target_b	reads_a	reads_b	shared_reads	union_reads	jaccard	shared_fraction_a	shared_fraction_b
Lib2barcode70	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode70	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode70	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	244	0	0	244	0.0	0.0	
Lib2barcode70	montagens_CALHV3	montagens_consenso_H1	244	0	0	244	0.0	0.0	
Lib2barcode70	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode71	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode71	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode71	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode71	montagem_LIB_3_HSV6	montagens_CALHV3	0	389	0	389	0.0		0.0
Lib2barcode71	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode71	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode71	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode71	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode71	montagem_LIB_3_HSV7	montagens_CALHV3	0	389	0	389	0.0		0.0
Lib2barcode71	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode71	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode71	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode71	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	389	0	389	0.0		0.0
Lib2barcode71	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode71	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode71	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	389	0	389	0.0		0.0
Lib2barcode71	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode71	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode71	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	389	0	0	389	0.0	0.0	
Lib2barcode71	montagens_CALHV3	montagens_consenso_H1	389	0	0	389	0.0	0.0	
Lib2barcode71	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode72	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode72	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode72	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode72	montagem_LIB_3_HSV6	montagens_CALHV3	0	316	0	316	0.0		0.0
Lib2barcode72	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode72	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode72	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode72	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode72	montagem_LIB_3_HSV7	montagens_CALHV3	0	316	0	316	0.0		0.0
Lib2barcode72	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode72	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode72	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode72	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	316	0	316	0.0		0.0
Lib2barcode72	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode72	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode72	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	316	0	316	0.0		0.0
Lib2barcode72	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode72	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode72	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	316	0	0	316	0.0	0.0	
Lib2barcode72	montagens_CALHV3	montagens_consenso_H1	316	0	0	316	0.0	0.0	
Lib2barcode72	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode73	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	1	0	0	1	0.0	0.0	
Lib2barcode73	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	1	0	0	1	0.0	0.0	
Lib2barcode73	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	1	0	0	1	0.0	0.0	
Lib2barcode73	montagem_LIB_3_HSV6	montagens_CALHV3	1	407	0	408	0.0	0.0	0.0
Lib2barcode73	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	1	0	0	1	0.0	0.0	
Lib2barcode73	montagem_LIB_3_HSV6	montagens_consenso_H1	1	0	0	1	0.0	0.0	
Lib2barcode73	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode73	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode73	montagem_LIB_3_HSV7	montagens_CALHV3	0	407	0	407	0.0		0.0
Lib2barcode73	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode73	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode73	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode73	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	407	0	407	0.0		0.0
Lib2barcode73	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode73	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode73	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	407	0	407	0.0		0.0
Lib2barcode73	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode73	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode73	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	407	0	0	407	0.0	0.0	
Lib2barcode73	montagens_CALHV3	montagens_consenso_H1	407	0	0	407	0.0	0.0	
Lib2barcode73	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode74	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode74	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode74	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode74	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode74	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode74	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode74	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode74	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode74	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode74	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib2barcode74	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode75	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode75	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode75	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode75	montagem_LIB_3_HSV6	montagens_CALHV3	0	174	0	174	0.0		0.0
Lib2barcode75	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode75	montagem_LIB_3_HSV6	montagens_consenso_H1	0	18	0	18	0.0		0.0
Lib2barcode75	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode75	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode75	montagem_LIB_3_HSV7	montagens_CALHV3	0	174	0	174	0.0		0.0
Lib2barcode75	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode75	montagem_LIB_3_HSV7	montagens_consenso_H1	0	18	0	18	0.0		0.0
Lib2barcode75	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode75	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	174	0	174	0.0		0.0
Lib2barcode75	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode75	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	18	0	18	0.0		0.0
Lib2barcode75	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	174	0	174	0.0		0.0
Lib2barcode75	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode75	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	18	0	18	0.0		0.0
Lib2barcode75	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	174	0	0	174	0.0	0.0	
Lib2barcode75	montagens_CALHV3	montagens_consenso_H1	174	18	0	192	0.0	0.0	0.0
Lib2barcode75	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	18	0	18	0.0		0.0
Lib2barcode76	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode76	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	37	0	37	0.0		0.0
Lib2barcode76	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	60	0	60	0.0		0.0
Lib2barcode76	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib2barcode76	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode76	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode76	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	37	0	37	0.0		0.0
Lib2barcode76	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	60	0	60	0.0		0.0
Lib2barcode76	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib2barcode76	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode76	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode76	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	37	60	37	60	0.61666667	1.0	0.61666667
Lib2barcode76	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	37	0	0	37	0.0	0.0	
Lib2barcode76	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	37	0	0	37	0.0	0.0	
Lib2barcode76	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	37	0	0	37	0.0	0.0	
Lib2barcode76	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	60	0	0	60	0.0	0.0	
Lib2barcode76	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	60	0	0	60	0.0	0.0	
Lib2barcode76	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	60	0	0	60	0.0	0.0	
Lib2barcode76	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode76	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib2barcode76	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode77	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode77	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode77	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode77	montagem_LIB_3_HSV6	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib2barcode77	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode77	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode77	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode77	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode77	montagem_LIB_3_HSV7	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib2barcode77	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode77	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode77	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode77	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib2barcode77	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode77	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode77	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	1	0	1	0.0		0.0
Lib2barcode77	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode77	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode77	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	1	0	0	1	0.0	0.0	
Lib2barcode77	montagens_CALHV3	montagens_consenso_H1	1	0	0	1	0.0	0.0	
Lib2barcode77	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode78	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode78	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode78	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode78	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode78	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode78	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode78	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode78	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode78	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode78	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib2barcode78	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode79	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode79	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode79	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode79	montagem_LIB_3_HSV6	montagens_CALHV3	0	327	0	327	0.0		0.0
Lib2barcode79	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode79	montagem_LIB_3_HSV6	montagens_consenso_H1	0	1	0	1	0.0		0.0
Lib2barcode79	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode79	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode79	montagem_LIB_3_HSV7	montagens_CALHV3	0	327	0	327	0.0		0.0
Lib2barcode79	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode79	montagem_LIB_3_HSV7	montagens_consenso_H1	0	1	0	1	0.0		0.0
Lib2barcode79	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode79	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	327	0	327	0.0		0.0
Lib2barcode79	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode79	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	1	0	1	0.0		0.0
Lib2barcode79	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	327	0	327	0.0		0.0
Lib2barcode79	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode79	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	1	0	1	0.0		0.0
Lib2barcode79	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	327	0	0	327	0.0	0.0	
Lib2barcode79	montagens_CALHV3	montagens_consenso_H1	327	1	0	328	0.0	0.0	0.0
Lib2barcode79	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	1	0	1	0.0		0.0
Lib2barcode80	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode80	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode80	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode80	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib2barcode80	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode80	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode80	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode80	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode80	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib2barcode80	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode80	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode80	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode80	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode80	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode80	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode80	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode80	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode80	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode80	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode80	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib2barcode80	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib2barcode81	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode81	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode81	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode81	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib2barcode81	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	630	0	630	0.0		0.0
Lib2barcode81	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode81	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib2barcode81	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode81	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib2barcode81	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	630	0	630	0.0		0.0
Lib2barcode81	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode81	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib2barcode81	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode81	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	630	0	630	0.0		0.0
Lib2barcode81	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode81	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib2barcode81	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	630	0	630	0.0		0.0
Lib2barcode81	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib2barcode81	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	630	0	630	0.0		0.0
Lib2barcode81	montagens_CALHV3	montagens_consenso_H1	0	0	0	0			
Lib2barcode81	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	630	0	0	630	0.0	0.0	
Lib2barcode82	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib2barcode82	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	15	0	15	0.0		0.0
Lib2barcode82	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	30	0	30	0.0		0.0
Lib2barcode82	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib2barcode82	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode82	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib2barcode82	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	15	0	15	0.0		0.0
Lib2barcode82	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	30	0	30	0.0		0.0
Lib2barcode82	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib2barcode82	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib2barcode82	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib2barcode82	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	15	30	15	30	0.5	1.0	0.5
